Severity,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Start_Year,Start_Month,Start_Day,Start_Hour,Start_Minute,Start_Second,End_Year,End_Month,End_Day,End_Hour,End_Minute,End_Second
1,36.96125,-121.550941,,,0.0,Monterey Rd,Gilroy,Santa Clara,CA,95020,US,US/Pacific,KE16,2016-07-26 13:55:00,98.1,23.36869565217391,18.0,29.87,10.0,NW,3.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,13,51,4,2016,7,26,14,21,4
1,37.555241,-122.28009,,,0.0,Edgewater Blvd,San Mateo,San Mateo,CA,94404,US,US/Pacific,KSQL,2016-07-26 13:49:00,82.4,23.36869565217391,39.0,29.89,10.0,North,8.1,0.021145833333333332,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,14,18,35,2016,7,26,14,48,35
2,37.731606,-122.188606,,,0.0,Nimitz Fwy S,Oakland,Alameda,CA,94603,US,US/Pacific,KOAK,2016-07-26 13:53:00,82.9,23.36869565217391,41.0,29.88,10.0,NW,13.8,0.021145833333333332,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,14,14,50,2016,7,26,14,44,50
1,37.104244,-121.975327,,,0.0,Santa Cruz Hwy,Scotts Valley,Santa Cruz,CA,95066,US,US/Pacific,KWVI,2016-07-26 13:53:00,71.1,23.36869565217391,53.0,29.91,10.0,South,9.2,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,14,4,14,2016,7,26,14,34,14
1,37.999325,-121.821442,,,0.0,CA-4 E,Antioch,Contra Costa,CA,94509,US,US/Pacific,KCCR,2016-07-26 13:53:00,96.1,23.36869565217391,19.0,29.81,10.0,NNW,9.2,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,14,16,9,2016,7,26,14,46,9
1,38.496105,-121.434448,,,0.0,Florin Mall Dr,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2016-07-26 13:53:00,98.1,23.36869565217391,19.0,29.84,10.0,WNW,6.9,0.021145833333333332,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,14,6,48,2016,7,26,14,36,48
1,38.610847,-121.415344,,,0.0,El Camino Ave,Sacramento,Sacramento,CA,95821,US,US/Pacific,KMCC,2016-07-26 14:15:00,98.1,23.36869565217391,14.0,29.85,9.0,WNW,8.1,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,14,5,43,2016,7,26,14,35,43
1,38.668568,-121.382896,,,0.0,A St,McClellan,Sacramento,CA,95652,US,US/Pacific,KMCC,2016-07-26 13:55:00,98.1,23.36869565217391,17.0,29.85,8.0,West,6.9,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,7,26,14,4,52,2016,7,26,14,49,52
1,38.644695,-121.272003,,,0.0,Sunrise Blvd,Fair Oaks,Sacramento,CA,95628,US,US/Pacific,KMHR,2016-07-26 13:59:00,98.1,23.36869565217391,17.0,29.84,10.0,NW,6.9,0.021145833333333332,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,7,26,14,10,9,2016,7,26,14,55,9
1,38.697048,-121.073372,,,0.0,Silva Valley Pkwy,El Dorado Hills,El Dorado,CA,95762,US,US/Pacific,KMHR,2016-07-26 13:59:00,98.1,23.36869565217391,17.0,29.84,10.0,NW,6.9,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,14,15,59,2016,7,26,15,15,59
1,38.659081,-121.071678,,,0.0,El Dorado Hills Blvd,El Dorado Hills,El Dorado,CA,95762-4566,US,US/Pacific,KMHR,2016-07-26 13:59:00,98.1,23.36869565217391,17.0,29.84,10.0,NW,6.9,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,14,11,13,2016,7,26,15,11,13
1,39.244732,-121.047234,,,0.0,Ridge Rd,Nevada City,Nevada,CA,95959-8750,US,US/Pacific,KGOO,2016-07-26 14:00:00,93.2,23.36869565217391,12.0,30.06,10.0,SW,3.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,14,9,3,2016,7,26,14,54,3
1,38.733097,-120.779434,,,0.0,Schnell School Rd,Placerville,El Dorado,CA,95667-4901,US,US/Pacific,KPVF,2016-07-26 14:15:00,95.0,23.36869565217391,13.0,30.02,10.0,SW,4.6,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,14,12,22,2016,7,26,14,57,22
1,37.393295,-121.919548,,,0.0,E Trimble Rd,San Jose,Santa Clara,CA,95131,US,US/Pacific,KSJC,2016-07-26 14:53:00,93.9,23.36869565217391,23.0,29.85,10.0,WNW,9.2,0.021145833333333332,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,7,26,14,45,52,2016,7,26,15,15,52
2,37.701576,-121.872177,,,0.0,Tassajara Rd,Dublin,Alameda,CA,94568,US,US/Pacific,KLVK,2016-07-26 14:53:00,98.1,23.36869565217391,13.0,29.82,10.0,WSW,8.1,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,14,37,17,2016,7,26,15,22,34
1,37.775818,-121.861717,,,0.0,Camino Tassajara,Danville,Contra Costa,CA,94506,US,US/Pacific,KLVK,2016-07-26 14:53:00,98.1,23.36869565217391,13.0,29.82,10.0,WSW,8.1,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,7,26,14,25,19,2016,7,26,15,11,2
1,38.558128,-121.47396100000002,,,0.0,I-80 Bus E,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,2016-07-26 14:53:00,98.1,23.36869565217391,17.0,29.82,10.0,Variable,6.9,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,14,51,16,2016,7,26,15,36,16
1,38.574127,-121.392265,,,0.0,Morse Ave,Sacramento,Sacramento,CA,95864,US,US/Pacific,KMHR,2016-07-26 14:56:00,98.1,23.36869565217391,11.0,29.82,10.0,WNW,5.8,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,14,48,59,2016,7,26,15,48,59
2,37.402138,-121.909431,,,0.0,I-880 S,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,2016-07-26 14:53:00,93.9,23.36869565217391,23.0,29.85,10.0,WNW,9.2,0.021145833333333332,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,14,57,3,2016,7,26,15,27,3
1,37.812214,-121.14373,,,0.0,S Jack Tone Rd,Ripon,San Joaquin,CA,95366-9740,US,US/Pacific,KMOD,2016-07-26 14:53:00,98.1,23.36869565217391,16.0,29.82,10.0,NW,9.2,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,15,7,50,2016,7,26,16,22,50
1,37.810707,-122.197601,,,0.0,Joaquin Miller Rd,Oakland,Alameda,CA,94602,US,US/Pacific,KOAK,2016-07-26 14:53:00,81.0,23.36869565217391,39.0,29.87,10.0,WNW,15.0,0.021145833333333332,Partly Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,2016,7,26,14,59,58,2016,7,26,16,1,16
2,38.553635,-121.473969,,,0.0,Capital City Fwy E,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,2016-07-26 15:53:00,98.1,23.36869565217391,12.0,29.8,10.0,North,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,15,30,30,2016,7,26,16,45,30
2,38.645412,-121.380013,,,0.0,I-80 E,North Highlands,Sacramento,CA,95660,US,US/Pacific,KMCC,2016-07-26 15:15:00,98.1,23.36869565217391,11.0,29.83,8.0,SSW,4.6,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,15,16,59,2016,7,26,16,31,59
1,38.057629,-121.310585,,,0.0,E Eight Mile Rd,Stockton,San Joaquin,CA,95210,US,US/Pacific,KSCK,2016-07-26 14:55:00,98.1,23.36869565217391,16.0,29.82,10.0,NW,6.9,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,15,21,6,2016,7,26,16,36,6
1,38.218304,-121.275047,,,0.0,N Eunice Ave,Acampo,San Joaquin,CA,95220-9637,US,US/Pacific,KSCK,2016-07-26 15:55:00,98.1,23.36869565217391,13.0,29.8,10.0,NW,8.1,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,15,49,8,2016,7,26,17,49,8
1,38.15519000000001,-121.676437,,,0.0,State Highway 160,Isleton,Sacramento,CA,95641-9792,US,US/Pacific,KSUU,2016-07-26 15:58:00,98.1,23.36869565217391,13.0,29.81,10.0,West,5.8,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,7,26,16,9,22,2016,7,26,17,24,22
1,38.596256,-121.427803,,,0.0,Challenge Way,Sacramento,Sacramento,CA,95815-5006,US,US/Pacific,KMCC,2016-07-26 16:15:00,98.1,23.36869565217391,12.0,29.8,9.46561113352158,WNW,5.8,0.021145833333333332,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,7,26,16,21,5,2016,7,26,17,36,5
1,38.376022,-120.559692,,,0.0,Highway 26,Mokelumne Hill,Calaveras,CA,95245,US,US/Pacific,KO22,2016-07-26 16:15:00,98.1,23.36869565217391,11.0,29.92,10.0,SSW,4.6,0.021145833333333332,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,16,15,33,2016,7,26,17,30,33
2,38.563847,-121.636665,,,0.0,I-80 W,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,2016-07-26 16:35:00,98.1,23.36869565217391,15.0,29.8,10.0,South,5.8,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,16,45,53,2016,7,26,18,0,53
1,38.673847,-121.38176,,,0.0,Karl Dr,North Highlands,Sacramento,CA,95660-4766,US,US/Pacific,KMCC,2016-07-26 16:15:00,98.1,23.36869565217391,12.0,29.8,9.46561113352158,WNW,5.8,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,16,21,34,2016,7,26,17,36,34
1,38.415634,-120.610123,,,0.0,Red Corral Rd,Pioneer,Amador,CA,95666-9719,US,US/Pacific,KPVF,2016-07-26 16:55:00,95.0,23.36869565217391,12.0,29.99,10.0,West,5.8,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,16,52,16,2016,7,26,18,7,16
2,37.701385,-121.85157,,,0.0,I-580 W,Pleasanton,Alameda,CA,94588,US,US/Pacific,KLVK,2016-07-26 16:53:00,98.1,23.36869565217391,12.0,29.79,10.0,West,11.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,17,8,36,2016,7,26,17,38,36
1,38.139973,-121.623756,,,0.0,Jackson Slough Rd,Isleton,Sacramento,CA,95641,US,US/Pacific,KSUU,2016-07-26 17:58:00,98.1,23.36869565217391,9.0,29.78,10.0,WSW,13.8,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,17,35,54,2016,7,26,18,50,54
1,37.891369,-121.490433,,,0.0,W Highway 4,Stockton,San Joaquin,CA,95206,US,US/Pacific,KSCK,2016-07-26 18:55:00,98.1,23.36869565217391,10.0,29.76,10.0,NW,10.4,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,18,28,22,2016,7,26,19,43,22
1,38.62269600000001,-121.412804,,,0.0,Edison Ave,Sacramento,Sacramento,CA,95821,US,US/Pacific,KMCC,2016-07-26 17:55:00,98.1,23.36869565217391,8.0,29.78,9.0,WNW,5.8,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,2016,7,26,17,54,34,2016,7,26,19,9,34
1,38.96386,-121.10405,,,0.0,Grass Valley Hwy,Auburn,Placer,CA,95602-9130,US,US/Pacific,KAUN,2016-07-26 18:35:00,98.1,23.36869565217391,10.0,29.9,10.0,WSW,5.8,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day,2016,7,26,18,27,44,2016,7,26,19,42,44
1,37.754745,-121.372879,,,0.0,El Rancho Rd,Tracy,San Joaquin,CA,95304-9413,US,US/Pacific,KSCK,2016-07-26 18:55:00,98.1,23.36869565217391,10.0,29.76,10.0,NW,10.4,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,18,43,30,2016,7,26,19,58,30
1,38.68111,-121.333244,,,0.0,Garfield Ave,Citrus Heights,Sacramento,CA,95621,US,US/Pacific,KMCC,2016-07-26 18:35:00,98.1,23.36869565217391,10.0,29.77,10.0,West,5.8,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,2016,7,26,18,36,22,2016,7,26,19,51,22
2,37.559978,-122.034531,,,0.0,CA-84 W,Newark,Alameda,CA,94560,US,US/Pacific,KPAO,2016-07-26 18:47:00,78.8,23.36869565217391,51.0,29.82,10.0,NNW,11.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,19,6,37,2016,7,26,19,36,37
2,37.585068,-121.872681,,,0.0,I-680 N,Sunol,Alameda,CA,94586,US,US/Pacific,KLVK,2016-07-26 18:53:00,97.0,23.36869565217391,16.0,29.78,10.0,West,10.4,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,19,5,58,2016,7,26,19,35,58
2,38.563847,-121.636665,,,0.0,I-80 W,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,2016-07-26 18:55:00,98.1,23.36869565217391,16.0,29.77,10.0,SSW,6.9,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,18,59,32,2016,7,26,20,14,32
2,38.74410200000001,-121.270569,,,0.0,I-80 E,Roseville,Placer,CA,95678,US,US/Pacific,KMCC,2016-07-26 19:15:00,98.1,23.36869565217391,10.0,29.77,9.0,West,4.6,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,19,9,4,2016,7,26,21,9,4
1,38.550488,-121.427864,,,0.0,US-50 E,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,2016-07-26 19:53:00,97.0,23.36869565217391,17.0,29.76,10.0,SW,3.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,19,31,48,2016,7,26,20,46,48
1,38.553505,-121.409332,,,0.0,Howe Ave,Sacramento,Sacramento,CA,95826,US,US/Pacific,KMHR,2016-07-26 19:50:00,98.1,23.36869565217391,12.0,29.77,10.0,SW,3.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,19,31,10,2016,7,26,20,46,10
2,37.717957,-121.668228,,,0.0,I-580 W,Livermore,Alameda,CA,94550,US,US/Pacific,KLVK,2016-07-26 19:53:00,90.0,23.36869565217391,18.0,29.79,10.0,West,10.4,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,19,38,43,2016,7,26,20,8,43
1,38.644901,-121.336731,,,0.0,Garfield Ave,Carmichael,Sacramento,CA,95608-1257,US,US/Pacific,KMCC,2016-07-26 19:55:00,98.1,23.36869565217391,15.0,29.78,9.0,WSW,5.8,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,19,47,10,2016,7,26,21,2,10
1,38.630802,-121.216919,,,0.0,Hazel Ave,Rancho Cordova,Sacramento,CA,95670,US,US/Pacific,KMHR,2016-07-26 19:50:00,98.1,23.36869565217391,12.0,29.77,10.0,SW,3.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,19,42,1,2016,7,26,20,57,1
2,38.220589,-122.131966,,,0.0,CA-12 E,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2016-07-26 19:54:00,77.0,23.36869565217391,50.0,29.78,10.0,South,9.2,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,19,49,43,2016,7,26,20,36,16
2,38.222748,-122.12883,,,0.0,Suisun Valley Rd,Fairfield,Solano,CA,94534,US,US/Pacific,KAPC,2016-07-26 19:54:00,77.0,23.36869565217391,50.0,29.78,10.0,South,9.2,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,19,51,14,2016,7,26,20,21,14
2,37.484821,-121.934555,,,0.0,Warren Ave,Fremont,Alameda,CA,94538,US,US/Pacific,KPAO,2016-07-26 19:47:00,75.2,23.36869565217391,57.0,29.83,10.0,NW,11.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,19,52,40,2016,7,26,20,22,40
2,37.717979,-121.701424,,,0.0,I-580 W,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-07-26 19:53:00,90.0,23.36869565217391,18.0,29.79,10.0,West,10.4,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,19,50,26,2016,7,26,20,36,17
1,38.558609,-121.379501,,,0.0,S Watt Ave,Sacramento,Sacramento,CA,95826,US,US/Pacific,KMHR,2016-07-26 20:45:00,87.8,23.36869565217391,22.0,29.77,10.0,SW,3.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,7,26,20,30,57,2016,7,26,21,45,57
1,38.609947,-121.328911,,,0.0,Fair Oaks Blvd,Carmichael,Sacramento,CA,95608-5222,US,US/Pacific,KMCC,2016-07-26 20:15:00,96.8,23.36869565217391,17.0,29.78,9.0,SW,5.8,0.021145833333333332,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,2016,7,26,20,10,4,2016,7,26,21,25,4
1,38.343956,-120.864693,,,0.0,Sutter Creek Ranchos Rd,Ione,Amador,CA,95640-9641,US,US/Pacific,KMHR,2016-07-26 20:45:00,87.8,23.36869565217391,22.0,29.77,10.0,SW,3.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,7,26,20,24,19,2016,7,26,21,39,19
2,37.987965,-122.313423,,,0.0,I-80 E,San Pablo,Contra Costa,CA,94806,US,US/Pacific,KCCR,2016-07-26 20:53:00,82.0,23.36869565217391,33.0,29.77,10.0,NNW,6.9,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,7,26,20,40,22,2016,7,26,21,10,22
2,37.431164,-121.918922,,,0.0,Nimitz Fwy S,Milpitas,Santa Clara,CA,95035,US,US/Pacific,KSJC,2016-07-26 20:53:00,78.1,23.36869565217391,37.0,29.84,10.0,WNW,8.1,0.021145833333333332,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,7,26,20,39,42,2016,7,26,21,9,42
2,37.395493,-121.907631,,,0.0,I-880 S,San Jose,Santa Clara,CA,95131,US,US/Pacific,KSJC,2016-07-26 20:53:00,78.1,23.36869565217391,37.0,29.84,10.0,WNW,8.1,0.021145833333333332,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,7,26,20,39,9,2016,7,26,21,9,9
1,38.720737,-121.466774,,,0.0,Rio Linda Blvd,Elverta,Sacramento,CA,95626-9533,US,US/Pacific,KMCC,2016-07-26 20:35:00,95.0,23.36869565217391,18.0,29.78,9.0,SW,5.8,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Night,Day,Day,Day,2016,7,26,20,31,51,2016,7,26,21,46,51
1,38.581276,-121.382973,,,0.0,Watt Ave,Sacramento,Sacramento,CA,95864-5057,US,US/Pacific,KMHR,2016-07-26 20:45:00,87.8,23.36869565217391,22.0,29.77,10.0,SW,3.5,0.021145833333333332,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,7,26,20,44,12,2016,7,26,21,59,12
1,38.343956,-120.864693,,,0.0,Sutter Creek Ranchos Rd,Ione,Amador,CA,95640-9641,US,US/Pacific,KMHR,2016-07-26 20:45:00,87.8,23.36869565217391,22.0,29.77,10.0,SW,3.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,7,26,20,37,22,2016,7,26,21,52,22
2,38.516293,-121.522133,,,0.0,I-5 S,Sacramento,Sacramento,CA,95822,US,US/Pacific,KSAC,2016-07-26 20:53:00,84.0,23.36869565217391,37.0,29.77,10.0,SSW,3.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2016,7,26,20,57,12,2016,7,26,22,12,12
2,38.525612,-121.521439,,,0.0,Seamas Ave,Sacramento,Sacramento,CA,95822,US,US/Pacific,KSAC,2016-07-26 20:53:00,84.0,23.36869565217391,37.0,29.77,10.0,SSW,3.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2016,7,26,20,56,11,2016,7,26,22,11,11
2,38.495461,-121.51667,,,0.0,I-5 S,Sacramento,Sacramento,CA,95831,US,US/Pacific,KSAC,2016-07-26 20:53:00,84.0,23.36869565217391,37.0,29.77,10.0,SSW,3.5,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2016,7,26,20,54,3,2016,7,26,22,9,3
2,38.643166,-121.43409,,,0.0,I-80 E,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,2016-07-26 21:35:00,89.6,23.36869565217391,21.0,29.79,10.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2016,7,26,21,25,56,2016,7,26,22,40,56
1,38.67582700000001,-121.382896,,,0.0,Watt Ave,North Highlands,Sacramento,CA,95660-4756,US,US/Pacific,KMCC,2016-07-26 21:35:00,89.6,23.36869565217391,21.0,29.79,10.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day,2016,7,26,21,33,2,2016,7,26,22,48,2
1,38.559223,-121.363007,,,0.0,Starfire Dr,Sacramento,Sacramento,CA,95826,US,US/Pacific,KMHR,2016-07-26 21:50:00,86.0,23.36869565217391,25.0,29.79,10.0,SSW,4.6,0.021145833333333332,Clear,False,False,True,False,False,False,True,False,False,False,False,False,False,Night,Night,Night,Day,2016,7,26,21,32,29,2016,7,26,22,47,29
2,38.74410200000001,-121.270569,,,0.0,I-80 E,Roseville,Placer,CA,95678,US,US/Pacific,KMCC,2016-07-26 20:55:00,93.2,23.36869565217391,19.0,29.78,10.0,SW,4.6,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day,2016,7,26,20,46,1,2016,7,26,22,1,1
1,37.798565,-121.014961,,,0.0,Brennan Rd,Escalon,San Joaquin,CA,95320-9706,US,US/Pacific,KMOD,2016-07-26 20:53:00,91.0,23.36869565217391,26.0,29.77,10.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,True,False,False,False,True,False,False,True,False,False,False,Night,Night,Day,Day,2016,7,26,20,47,4,2016,7,26,22,47,4
1,37.625042,-120.922935,,,0.0,Finch Rd,Modesto,Stanislaus,CA,95357-4143,US,US/Pacific,KMOD,2016-07-26 20:53:00,91.0,23.36869565217391,26.0,29.77,10.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,2016,7,26,21,15,35,2016,7,26,22,0,35
2,37.784885,-122.39267,,,0.0,James Lick Fwy N,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2016-07-26 21:53:00,64.9,23.36869565217391,70.0,29.86,10.0,NW,3.5,0.021145833333333332,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2016,7,26,21,44,42,2016,7,26,22,14,42
2,37.77773300000001,-122.167412,,,0.0,I-580 E,Oakland,Alameda,CA,94605,US,US/Pacific,KOAK,2016-07-26 21:53:00,64.9,23.36869565217391,70.0,29.86,10.0,NW,3.5,0.021145833333333332,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2016,7,26,21,45,52,2016,7,26,22,15,52
2,38.270554,-122.051903,,,0.0,I-80 E,Fairfield,Solano,CA,94533,US,US/Pacific,KSUU,2016-07-26 21:58:00,77.4,23.36869565217391,38.0,29.79,10.0,SSW,16.1,0.021145833333333332,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2016,7,26,21,47,37,2016,7,26,22,17,37
2,37.334454,-122.037636,,,0.0,Junipero Serra Fwy N,Cupertino,Santa Clara,CA,95014,US,US/Pacific,KNUQ,2016-07-26 21:56:00,72.0,23.36869565217391,55.0,29.88,10.0,NW,3.5,0.021145833333333332,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2016,7,26,21,45,20,2016,7,26,22,15,20
2,38.641293,-121.456917,,,0.0,I-80 E,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,2016-07-26 21:55:00,87.8,23.36869565217391,22.0,29.8,10.0,Calm,9.396476547016075,0.021145833333333332,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,2016,7,26,21,56,22,2016,7,26,23,56,22
